amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.125,-80.0,122.70220044004792,48.262119300987834,83.33925082209822,137.67229825181738,179.90947123732906,99.66704718417047,70.77845157363937,288,False,False
0.85,-85.0,122.73921284524796,48.77652386078742,81.97276492340056,138.36302717531947,179.86685953356243,99.7431506849315,71.02840810293861,288,False,False
0.825,-92.5,122.81586572612565,48.978801927387266,81.0293598004599,140.23238323675392,179.9466687511582,99.68607305936072,71.31368457659538,288,False,False
1.1,-107.5,122.87508575084404,49.516797848215795,79.52890112185106,141.82701875187058,179.92326725344543,99.75266362252664,71.59814597461312,288,False,False
0.85,-100.0,122.91136767544491,49.32722823484698,79.0944557532844,141.19343664852053,179.98519568348155,99.62899543378995,71.62520648582854,288,False,False
0.975,-112.5,122.95839032648321,51.145363139512476,78.92604093196151,143.72267300577,179.9977114148004,99.65753424657534,72.00651439501205,288,False,False
1.175,-102.5,123.01476239502685,48.6609278834514,79.35309059941973,140.31659752303344,179.98859653947522,99.78120243531203,71.17026231462852,288,False,False
1.1,-77.5,123.05496606327335,48.61455373434187,83.57754872308489,137.2780650655345,179.95750627069947,99.6099695585997,70.58555033907146,288,False,False
1.2,-100.0,123.11040793735302,48.362557925434785,79.87605732648088,139.9205067609748,179.90657468949007,99.77168949771689,71.07270164195046,288,False,False
0.875,-105.0,123.1329842884931,49.926783895605894,77.98287787283009,141.67232442960272,179.99023388653208,99.61472602739725,71.7256626176814,288,False,False
0.95,-75.0,123.18323250493786,49.364682082712356,84.11046590852997,136.80246546796914,179.9644183004931,99.70509893455099,70.70047600417318,288,False,False
1.025,-72.5,123.19553548109742,49.69514426102799,84.08718503465555,136.56358454817425,179.8329993961992,99.61948249619483,70.60429707876891,288,False,False
1.2,-85.0,123.22694919657616,48.095484564102534,82.78974341054766,139.22256538098003,179.98223682117873,99.71936834094369,70.85262345679013,288,False,False
1.175,-82.5,123.26999412745985,48.11152538061967,83.03903029781951,138.24451453354772,179.90622436773867,99.70509893455099,70.79774169709616,288,False,False
1.075,-110.0,123.27263946215483,50.18154003310654,79.42613608970024,142.35439634821333,179.82471972271944,99.73363774733637,71.84918927143104,288,False,False
