window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,gain_total_max_dbi,gain_total_max_theta_deg,gain_total_max_phi_deg,candidate,candidate_index
225.0,135.0,550,-6.82545555992326,55.0,245.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
230.0,140.0,550,-6.82545555992326,55.0,245.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
235.0,145.0,550,-6.82545555992326,55.0,245.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
240.0,150.0,550,-6.82545555992326,55.0,245.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
245.0,155.0,550,-6.82545555992326,55.0,245.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
250.0,160.0,550,-6.45795345567458,55.0,250.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
255.0,165.0,550,-5.30308459032863,55.0,255.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
260.0,170.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
265.0,175.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
270.0,180.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
275.0,185.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
280.0,190.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
285.0,195.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
290.0,200.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
295.0,205.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
300.0,210.0,550,-5.58771105464381,45.0,170.0,3.40611224595009,45.0,300.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
305.0,215.0,550,-5.58771105464381,45.0,170.0,3.30849460662682,45.0,305.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
310.0,220.0,550,-5.58771105464381,45.0,170.0,2.99153962127289,45.0,310.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
315.0,225.0,550,-5.58771105464381,45.0,170.0,2.4381703753958,45.0,315.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
320.0,230.0,550,-5.58771105464381,45.0,170.0,1.75795825603003,90.0,65.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
325.0,235.0,550,-5.58771105464381,45.0,170.0,1.75795825603003,90.0,65.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
330.0,240.0,550,-6.32801235898275,55.0,240.0,1.75795825603003,90.0,65.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
335.0,245.0,550,-6.82545555992326,55.0,245.0,1.75795825603003,90.0,65.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
340.0,250.0,550,-6.82545555992326,55.0,245.0,1.75795825603003,90.0,65.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
345.0,255.0,550,-6.82545555992326,55.0,245.0,1.79774793081336,80.0,255.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
350.0,260.0,550,-6.82545555992326,55.0,245.0,2.02234428875208,80.0,260.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
355.0,265.0,550,-6.82545555992326,55.0,245.0,2.18723188846049,80.0,265.0,edgeifa_s19p0_foldpar_stub0p45_c0p130_l11p0,31
0.0,270.0,550,-7.43204486764184,55.0,245.0,2.49662595391572,80.0,270.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
5.0,275.0,550,-7.43204486764184,55.0,245.0,2.52558926562898,75.0,275.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
10.0,280.0,550,-7.43204486764184,55.0,245.0,2.52558926562898,75.0,275.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
15.0,285.0,550,-7.43204486764184,55.0,245.0,2.52741645375867,45.0,285.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
20.0,290.0,550,-7.43204486764184,55.0,245.0,3.02398749216559,45.0,290.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
25.0,295.0,550,-7.43204486764184,55.0,245.0,3.35467693778823,45.0,295.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
30.0,300.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
35.0,305.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
40.0,310.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
45.0,315.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
50.0,320.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
55.0,325.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
60.0,330.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
65.0,335.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
70.0,340.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
75.0,345.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
80.0,350.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
85.0,355.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
90.0,0.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
95.0,5.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
100.0,10.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
105.0,15.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
110.0,20.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
115.0,25.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
120.0,30.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
125.0,35.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
130.0,40.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
135.0,45.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
140.0,50.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
145.0,55.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
150.0,60.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
155.0,65.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
160.0,70.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
165.0,75.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
170.0,80.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
175.0,85.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
180.0,90.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
185.0,95.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
190.0,100.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
195.0,105.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
200.0,110.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
205.0,115.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
210.0,120.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
215.0,125.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
220.0,130.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
225.0,135.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
230.0,140.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
235.0,145.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
240.0,150.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
245.0,155.0,550,-7.43204486764184,55.0,245.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
250.0,160.0,550,-7.33976200990821,55.0,250.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
255.0,165.0,550,-6.21171901173763,55.0,255.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
260.0,170.0,550,-5.47200344961808,45.0,170.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
265.0,175.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
270.0,180.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
275.0,185.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
280.0,190.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
285.0,195.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
290.0,200.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
295.0,205.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
300.0,210.0,550,-5.72254860575837,45.0,175.0,3.50048873849091,45.0,300.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
305.0,215.0,550,-5.72254860575837,45.0,175.0,3.44383820004589,45.0,305.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
310.0,220.0,550,-5.72254860575837,45.0,175.0,3.16740845887677,45.0,310.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
315.0,225.0,550,-5.72254860575837,45.0,175.0,2.65541923557478,45.0,315.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
320.0,230.0,550,-5.72254860575837,45.0,175.0,1.99004213322503,90.0,65.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
325.0,235.0,550,-5.72254860575837,45.0,175.0,1.99004213322503,90.0,65.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
330.0,240.0,550,-6.56640047426408,55.0,240.0,1.99004213322503,90.0,65.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
335.0,245.0,550,-7.43204486764184,55.0,245.0,1.99004213322503,90.0,65.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
340.0,250.0,550,-7.43204486764184,55.0,245.0,1.99004213322503,90.0,65.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
345.0,255.0,550,-7.43204486764184,55.0,245.0,2.09001524023822,80.0,255.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
350.0,260.0,550,-7.43204486764184,55.0,245.0,2.29418825417216,80.0,260.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
355.0,265.0,550,-7.43204486764184,55.0,245.0,2.42892967594709,80.0,265.0,edgeifa_s19p0_foldpar_stub0p30_c0p155_l8p0,32
0.0,270.0,550,-7.72592635981222,55.0,245.0,2.31776161497154,80.0,270.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
5.0,275.0,550,-7.72592635981222,55.0,245.0,2.3756632601988,75.0,275.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
10.0,280.0,550,-7.72592635981222,55.0,245.0,2.4310014415487,75.0,280.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
15.0,285.0,550,-7.72592635981222,55.0,245.0,2.45766727287082,45.0,285.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
20.0,290.0,550,-7.72592635981222,55.0,245.0,2.92467223705944,45.0,290.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
25.0,295.0,550,-7.72592635981222,55.0,245.0,3.2294234136321,45.0,295.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
30.0,300.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
35.0,305.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
40.0,310.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
45.0,315.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
50.0,320.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
55.0,325.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
60.0,330.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
65.0,335.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
70.0,340.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
75.0,345.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
80.0,350.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
85.0,355.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
90.0,0.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
95.0,5.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
100.0,10.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
105.0,15.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
110.0,20.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
115.0,25.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
120.0,30.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
125.0,35.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
130.0,40.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
135.0,45.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
140.0,50.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
145.0,55.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
150.0,60.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
155.0,65.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
160.0,70.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
165.0,75.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
170.0,80.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
175.0,85.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
180.0,90.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
185.0,95.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
190.0,100.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
195.0,105.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
200.0,110.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
205.0,115.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
210.0,120.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
215.0,125.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
220.0,130.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
225.0,135.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
230.0,140.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
235.0,145.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
240.0,150.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
245.0,155.0,550,-7.72592635981222,55.0,245.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
250.0,160.0,550,-7.62051329184792,55.0,250.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
255.0,165.0,550,-6.41046020594003,55.0,255.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
260.0,170.0,550,-5.67988915297814,45.0,170.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
265.0,175.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
270.0,180.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
275.0,185.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
280.0,190.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
285.0,195.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
290.0,200.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
295.0,205.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
300.0,210.0,550,-5.93140859568167,45.0,175.0,3.35247152998513,45.0,300.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
305.0,215.0,550,-5.93140859568167,45.0,175.0,3.27610219957508,45.0,305.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
310.0,220.0,550,-5.93140859568167,45.0,175.0,2.98366838619982,45.0,310.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
315.0,225.0,550,-5.93140859568167,45.0,175.0,2.46133366203361,45.0,315.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
320.0,230.0,550,-5.93140859568167,45.0,175.0,1.936193937827,90.0,65.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
325.0,235.0,550,-5.93140859568167,45.0,175.0,1.936193937827,90.0,65.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
330.0,240.0,550,-6.81566682804164,55.0,240.0,1.936193937827,90.0,65.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
335.0,245.0,550,-7.72592635981222,55.0,245.0,1.936193937827,90.0,65.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
340.0,250.0,550,-7.72592635981222,55.0,245.0,1.936193937827,90.0,65.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
345.0,255.0,550,-7.72592635981222,55.0,245.0,1.94455361514656,80.0,255.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
350.0,260.0,550,-7.72592635981222,55.0,245.0,2.11647600116733,80.0,260.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
355.0,265.0,550,-7.72592635981222,55.0,245.0,2.24021641895971,80.0,265.0,edgeifa_s19p0_foldpar_stub0p25_c0p160_l7p0,33
0.0,270.0,550,-5.99049646454772,45.0,10.0,3.22264241747803,75.0,270.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
5.0,275.0,550,-5.99049646454772,45.0,10.0,3.32116849674543,75.0,275.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
10.0,280.0,550,-5.99049646454772,45.0,10.0,3.33875495679062,75.0,280.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
15.0,285.0,550,-5.87692904512822,45.0,15.0,3.57530901122884,45.0,285.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
20.0,290.0,550,-5.61324073533712,45.0,165.0,3.99565509001013,45.0,290.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
25.0,295.0,550,-5.61324073533712,45.0,165.0,4.24187163294719,45.0,295.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
30.0,300.0,550,-5.61324073533712,45.0,165.0,4.29662173039151,45.0,300.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
35.0,305.0,550,-5.61324073533712,45.0,165.0,4.29662173039151,45.0,300.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
40.0,310.0,550,-5.61324073533712,45.0,165.0,4.29662173039151,45.0,300.0,edgeifa_s19p0_foldpar_stub0p60_c0p140_l10p0,34
