case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,260.000000,0.000000,A_feed_only,E2-E3,3.380521,363.380521,-12.597596,-10.380012,True,358.761280,463.110623
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,265.000000,0.000000,A_feed_only,E2-E3,28.975121,388.975121,-11.332724,-11.380165,True,415.001023,412.740515
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,270.000000,0.000000,A_feed_only,E2-E3,52.871285,412.871285,-9.611971,-12.284300,True,505.925798,371.937832
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,275.000000,0.000000,A_feed_only,E2-E3,75.357766,435.357766,-7.828447,-12.884763,True,621.245127,347.094086
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,280.000000,0.000000,A_feed_only,E2-E3,96.422961,456.422961,-6.168934,-12.980434,True,752.036043,343.291978
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,285.000000,0.000000,A_feed_only,E2-E3,115.081684,475.081684,-4.697302,-12.534682,True,890.882119,361.369329
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,290.000000,0.000000,A_feed_only,E2-E3,130.486661,490.486661,-3.429624,-11.708972,True,1030.870661,397.408141
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,295.000000,0.000000,A_feed_only,E2-E3,142.676201,502.676201,-2.367354,-10.717937,True,1164.977870,445.439292
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,300.000000,0.000000,A_feed_only,E2-E3,152.275123,512.275123,-1.508585,-9.712032,True,1286.044917,500.130977
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,305.000000,0.000000,A_feed_only,E2-E3,160.028382,520.028382,-0.850362,-8.764768,True,1387.289963,557.759513
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,310.000000,0.000000,A_feed_only,E2-E3,166.601368,526.601368,-0.387482,-7.900611,True,1463.225536,616.105096
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,315.000000,0.000000,A_feed_only,E2-E3,172.553037,532.553037,-0.109912,-7.120371,True,1510.740213,674.010764
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,320.000000,0.000000,A_feed_only,E2-E3,178.349313,538.349313,0.000000,-6.416427,True,1529.978634,730.910207
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,325.000000,0.000000,A_feed_only,E2-E3,-175.641079,544.358921,-0.030620,-5.779864,True,1524.594492,786.488080
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,330.000000,0.000000,A_feed_only,E2-E3,-169.175893,550.824107,-0.165788,-5.201845,True,1501.052842,840.607226
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,335.000000,0.000000,A_feed_only,E2-E3,-162.173578,557.826422,-0.365146,-4.671685,True,1466.993107,893.513496
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,340.000000,0.000000,A_feed_only,E2-E3,-154.720952,565.279048,-0.591938,-4.174816,True,1429.185001,946.116336
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,345.000000,0.000000,A_feed_only,E2-E3,-147.033967,572.966033,-0.820879,-3.693629,True,1392.007051,1000.009024
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,350.000000,0.000000,A_feed_only,E2-E3,-139.384693,580.615307,-1.041046,-3.212315,True,1357.166295,1056.986958
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,355.000000,0.000000,A_feed_only,E2-E3,-132.035258,587.964742,-1.252727,-2.723903,True,1324.491071,1118.124617
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,360.000000,0.000000,A_feed_only,E2-E3,-125.206215,594.793785,-1.462706,-2.235540,True,1292.855776,1182.791959
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,0.000000,45.000000,A_feed_only,E2-E3,72.968183,72.968183,-3.931791,-11.276900,True,1706.422551,732.539639
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,5.000000,45.000000,A_feed_only,E2-E3,83.308269,83.308269,-4.103819,-10.563742,True,1672.958494,795.223172
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,10.000000,45.000000,A_feed_only,E2-E3,93.808091,93.808091,-4.319811,-9.964744,True,1631.870143,851.998724
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,15.000000,45.000000,A_feed_only,E2-E3,104.562222,104.562222,-4.563535,-9.514316,True,1586.716628,897.346825
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,20.000000,45.000000,A_feed_only,E2-E3,115.532179,115.532179,-4.809560,-9.235080,True,1542.403984,926.663651
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,25.000000,45.000000,A_feed_only,E2-E3,126.502974,126.502974,-5.039822,-9.139361,True,1502.052137,936.931964
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,30.000000,45.000000,A_feed_only,E2-E3,137.160605,137.160605,-5.260248,-9.231919,True,1464.413539,927.000934
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,35.000000,45.000000,A_feed_only,E2-E3,147.233081,147.233081,-5.501806,-9.512860,True,1424.248608,897.497252
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,40.000000,45.000000,A_feed_only,E2-E3,156.579299,156.579299,-5.806833,-9.980034,True,1375.100545,850.500206
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,45.000000,45.000000,A_feed_only,E2-E3,165.184855,165.184855,-6.215173,-10.630638,True,1311.950602,789.122161
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,50.000000,45.000000,A_feed_only,E2-E3,173.117343,173.117343,-6.760186,-11.462110,True,1232.159164,717.084940
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,55.000000,45.000000,A_feed_only,E2-E3,-179.497418,180.502582,-7.473534,-12.472568,True,1135.009311,638.333610
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,60.000000,45.000000,A_feed_only,E2-E3,-172.457296,187.542704,-8.393404,-13.660907,True,1020.953358,556.712255
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,65.000000,45.000000,A_feed_only,E2-E3,-165.429564,194.570436,-9.573622,-15.026317,True,891.240682,475.729700
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,70.000000,45.000000,A_feed_only,E2-E3,-157.856784,202.143216,-11.096247,-16.566263,True,747.934858,398.440038
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,75.000000,45.000000,A_feed_only,E2-E3,-148.762908,211.237092,-13.096257,-18.270898,True,594.105094,327.439606
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,80.000000,45.000000,A_feed_only,E2-E3,-136.195798,223.804202,-15.815426,-20.110534,True,434.415033,264.941161
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,85.000000,45.000000,A_feed_only,E2-E3,-114.972626,245.027374,-19.677010,-22.013154,True,278.500257,212.822927
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,90.000000,45.000000,A_feed_only,E2-E3,-67.103817,292.896183,-24.227129,-23.840489,True,164.937607,172.445430
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,95.000000,45.000000,A_feed_only,E2-E3,1.880500,361.880500,-22.250472,-25.408062,True,207.086846,143.970331
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,100.000000,45.000000,A_feed_only,E2-E3,35.774817,395.774817,-17.474024,-26.609477,True,358.901223,125.372496
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,105.000000,45.000000,A_feed_only,E2-E3,52.532543,412.532543,-13.953272,-27.559740,True,538.285306,112.380022
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,110.000000,45.000000,A_feed_only,E2-E3,60.342975,420.342975,-11.311748,-28.565457,True,729.606592,100.092903
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,115.000000,45.000000,A_feed_only,E2-E3,60.144410,420.144410,-9.200520,-29.986959,True,930.358086,84.982237
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,120.000000,45.000000,A_feed_only,E2-E3,48.853728,408.853728,-7.432794,-32.083313,True,1140.345413,66.759099
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,125.000000,45.000000,A_feed_only,E2-E3,17.096692,377.096692,-5.907845,-33.947167,True,1359.201586,53.866380
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,130.000000,45.000000,A_feed_only,E2-E3,-26.570381,333.429619,-4.572312,-31.787490,True,1585.114136,69.071932
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,135.000000,45.000000,A_feed_only,E2-E3,-51.865494,308.134506,-3.401676,-27.309005,True,1813.812194,115.671372
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,140.000000,45.000000,A_feed_only,E2-E3,-64.876715,295.123285,-2.389945,-23.372896,True,2037.881153,181.983217
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,145.000000,45.000000,A_feed_only,E2-E3,-73.030919,286.969081,-1.542372,-20.175950,True,2246.764455,262.953284
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,150.000000,45.000000,A_feed_only,E2-E3,-78.929410,281.070590,-0.869492,-17.550760,True,2427.736426,355.744447
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,155.000000,45.000000,A_feed_only,E2-E3,-83.532230,276.467770,-0.382504,-15.375110,True,2567.739232,457.004635
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,160.000000,45.000000,A_feed_only,E2-E3,-87.281712,272.718288,-0.090531,-13.577617,True,2655.520132,562.076294
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,165.000000,45.000000,A_feed_only,E2-E3,-90.452701,269.547299,0.000000,-12.117001,True,2683.342594,665.006771
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,170.000000,45.000000,A_feed_only,E2-E3,-93.262447,266.737553,-0.115684,-10.967017,True,2647.841187,759.145950
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,175.000000,45.000000,A_feed_only,E2-E3,-95.894628,264.105372,-0.442289,-10.106681,True,2550.126226,838.189226
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,180.000000,45.000000,A_feed_only,E2-E3,-98.488002,261.511998,-0.985329,-9.513999,True,2395.574389,897.379558
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,185.000000,45.000000,A_feed_only,E2-E3,-101.108073,258.891927,-1.750370,-9.162245,True,2193.601017,934.466777
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,190.000000,45.000000,A_feed_only,E2-E3,-103.708108,256.291892,-2.740405,-9.018476,True,1957.293124,950.062874
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,195.000000,45.000000,A_feed_only,E2-E3,-106.081864,253.918136,-3.951413,-9.044304,True,1702.571978,947.241902
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,200.000000,45.000000,A_feed_only,E2-E3,-107.814648,252.185352,-5.365215,-9.199030,True,1446.822947,930.517630
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,205.000000,45.000000,A_feed_only,E2-E3,-108.258547,251.741453,-6.936405,-9.444743,True,1207.413128,904.563338
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,210.000000,45.000000,A_feed_only,E2-E3,-106.605691,253.394309,-8.568517,-9.751999,True,1000.576447,873.124456
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,215.000000,45.000000,A_feed_only,E2-E3,-102.213550,257.786450,-10.085323,-10.103700,True,840.252854,838.476900
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,220.000000,45.000000,A_feed_only,E2-E3,-95.281149,264.718851,-11.247064,-10.495153,True,735.060196,801.527630
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,225.000000,45.000000,A_feed_only,E2-E3,-87.318012,272.681988,-11.886410,-10.930300,True,682.897690,762.361793
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,230.000000,45.000000,A_feed_only,E2-E3,-80.330365,279.669635,-12.062749,-11.416159,True,669.173391,720.888664
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,235.000000,45.000000,A_feed_only,E2-E3,-75.446368,284.553632,-11.998988,-11.957846,True,674.103738,677.304278
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,240.000000,45.000000,A_feed_only,E2-E3,-72.719919,287.280081,-11.897845,-12.555360,True,681.999197,632.278105
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,245.000000,45.000000,A_feed_only,E2-E3,-71.735945,288.264055,-11.861596,-13.201819,True,684.851380,586.928448
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,250.000000,45.000000,A_feed_only,E2-E3,-72.024121,287.975879,-11.904374,-13.882322,True,681.486782,542.700265
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,255.000000,45.000000,A_feed_only,E2-E3,-73.138980,286.861020,-11.981596,-14.572886,True,675.454857,501.223945
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,260.000000,45.000000,A_feed_only,E2-E3,-74.585708,285.414292,-12.015841,-15.239899,True,672.797080,464.174363
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,265.000000,45.000000,A_feed_only,E2-E3,-75.747771,284.252229,-11.926201,-15.841588,True,679.776415,433.108504
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,270.000000,45.000000,A_feed_only,E2-E3,-75.938717,284.061283,-11.661747,-16.333658,True,700.791400,409.254263
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,275.000000,45.000000,A_feed_only,E2-E3,-74.598758,285.401242,-11.221712,-16.679932,True,737.208862,393.259767
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,280.000000,45.000000,A_feed_only,E2-E3,-71.483499,288.516501,-10.646486,-16.864733,True,787.683629,384.981166
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,285.000000,45.000000,A_feed_only,E2-E3,-66.677476,293.322524,-9.989717,-16.899770,True,849.552617,383.431353
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,290.000000,45.000000,A_feed_only,E2-E3,-60.455348,299.544652,-9.295106,-16.820137,True,920.281823,386.962853
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,295.000000,45.000000,A_feed_only,E2-E3,-53.133323,306.866677,-8.588543,-16.671589,True,998.272138,393.637708
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,300.000000,45.000000,A_feed_only,E2-E3,-44.993582,315.006418,-7.881781,-16.496393,True,1082.896867,401.658055
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,305.000000,45.000000,A_feed_only,E2-E3,-36.268988,323.731012,-7.180693,-16.323297,True,1173.927978,409.742736
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,310.000000,45.000000,A_feed_only,E2-E3,-27.145200,332.854800,-6.493337,-16.162833,True,1270.601228,417.382737
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,315.000000,45.000000,A_feed_only,E2-E3,-17.756813,342.243187,-5.834976,-16.006919,True,1370.652348,424.942519
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,320.000000,45.000000,A_feed_only,E2-E3,-8.180976,351.819024,-5.228723,-15.831739,True,1469.738102,433.599909
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,325.000000,45.000000,A_feed_only,E2-E3,1.556816,361.556816,-4.701901,-15.603470,True,1561.640460,445.146133
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,330.000000,45.000000,A_feed_only,E2-E3,11.458464,371.458464,-4.279586,-15.286546,True,1639.444898,461.688237
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,335.000000,45.000000,A_feed_only,E2-E3,21.522141,381.522141,-3.977526,-14.853399,True,1697.461082,485.295426
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,340.000000,45.000000,A_feed_only,E2-E3,31.723767,391.723767,-3.796934,-14.293300,True,1733.123226,517.620084
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,345.000000,45.000000,A_feed_only,E2-E3,42.017933,402.017933,-3.723816,-13.617205,True,1747.774104,559.520357
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,350.000000,45.000000,A_feed_only,E2-E3,52.349025,412.349025,-3.734804,-12.856814,True,1745.564592,610.710573
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,355.000000,45.000000,A_feed_only,E2-E3,62.668862,422.668862,-3.807986,-12.058822,True,1730.919314,669.476052
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,360.000000,45.000000,A_feed_only,E2-E3,72.968183,432.968183,-3.931791,-11.276900,True,1706.422551,732.539639
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,0.000000,90.000000,A_feed_only,E2-E3,-69.117751,-69.117751,-0.558925,-25.689834,True,3624.662726,200.780806
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,5.000000,90.000000,A_feed_only,E2-E3,-46.234536,-46.234536,-0.854149,-24.721374,True,3503.534632,224.463215
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,10.000000,90.000000,A_feed_only,E2-E3,-26.712799,-26.712799,-1.237884,-23.228930,True,3352.120790,266.543059
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,15.000000,90.000000,A_feed_only,E2-E3,-11.027653,-11.027653,-1.723022,-21.656954,True,3170.025724,319.423001
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,20.000000,90.000000,A_feed_only,E2-E3,1.928580,1.928580,-2.310362,-20.258155,True,2962.755092,375.237408
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,25.000000,90.000000,A_feed_only,E2-E3,13.290196,13.290196,-2.986672,-19.113569,True,2740.818317,428.090355
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,30.000000,90.000000,A_feed_only,E2-E3,23.778445,23.778445,-3.729536,-18.225661,True,2516.153065,474.166428
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,35.000000,90.000000,A_feed_only,E2-E3,33.722744,33.722744,-4.517617,-17.570547,True,2297.910107,511.312610
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,40.000000,90.000000,A_feed_only,E2-E3,43.190087,43.190087,-5.341635,-17.119957,True,2089.931876,538.537569
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,45.000000,90.000000,A_feed_only,E2-E3,52.134206,52.134206,-6.210096,-16.849241,True,1891.076473,555.586673
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,50.000000,90.000000,A_feed_only,E2-E3,60.523021,60.523021,-7.147333,-16.738921,True,1697.646370,562.688241
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,55.000000,90.000000,A_feed_only,E2-E3,68.417518,68.417518,-8.187271,-16.773134,True,1506.087831,560.476188
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,60.000000,90.000000,A_feed_only,E2-E3,76.007044,76.007044,-9.368582,-16.936807,True,1314.573183,550.013748
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,65.000000,90.000000,A_feed_only,E2-E3,83.632034,83.632034,-10.734607,-17.212564,True,1123.268288,532.826318
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,70.000000,90.000000,A_feed_only,E2-E3,91.835022,91.835022,-12.338269,-17.577688,True,933.900087,510.892422
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,75.000000,90.000000,A_feed_only,E2-E3,101.499582,101.499582,-14.249748,-18.000920,True,749.422083,486.595265
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,80.000000,90.000000,A_feed_only,E2-E3,114.219395,114.219395,-16.556055,-18.439003,True,574.660200,462.661894
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,85.000000,90.000000,A_feed_only,E2-E3,133.247015,133.247015,-19.281929,-18.833961,True,419.872501,442.095204
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,90.000000,90.000000,A_feed_only,E2-E3,164.559025,164.559025,-21.850157,-19.114497,True,312.396406,428.044623
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,95.000000,90.000000,A_feed_only,E2-E3,-152.954816,207.045184,-22.058398,-19.206978,True,304.995867,423.511262
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,75.000000,100.000000,90.000000,A_feed_only,E2-E3,-119.359890,240.640110,-19.586765,-19.057946,True,405.392398,430.840556
